frame,track_id,name,confidence,inference_time_ms,ground_truth
1068,1,Unknown,0.0,35.410404205322266,Unknown
1070,1,Unknown,0.0,34.906625747680664,Unknown
1072,1,Unknown,0.0,34.48367118835449,Unknown
1074,1,Unknown,0.0,34.44623947143555,Unknown
1076,1,Unknown,0.0,32.1812629699707,Unknown
1078,1,Unknown,0.0,37.24360466003418,Unknown
1080,1,Unknown,0.0,40.88163375854492,Unknown
1082,1,Unknown,0.0,32.876014709472656,Unknown
1084,1,Myke,0.6741636773397838,37.0326042175293,Unknown
1086,1,Unknown,0.0,45.042991638183594,Unknown
1088,1,Myke,0.5446925371056918,50.01044273376465,Unknown
1090,1,Unknown,0.0,37.41168975830078,Unknown
1092,1,Unknown,0.0,36.73887252807617,Unknown
1094,1,Unknown,0.0,40.64130783081055,Unknown
1096,1,Unknown,0.0,36.641597747802734,Unknown
1098,1,Myke,0.5963339827606301,32.433509826660156,Unknown
1100,1,Unknown,0.0,30.168533325195312,Unknown
1102,1,Unknown,0.0,32.57489204406738,Unknown
1104,1,Unknown,0.0,34.78741645812988,Unknown
1106,1,Unknown,0.0,36.58723831176758,Unknown
1108,1,Unknown,0.0,30.774831771850586,Unknown
1110,1,Unknown,0.0,31.197786331176758,Unknown
1112,1,Myke,0.5273553810475888,30.802488327026367,Unknown
1114,1,Myke,0.545529589886572,31.378507614135742,Unknown
1116,1,Unknown,0.0,32.157182693481445,Unknown
1118,1,Unknown,0.0,30.523061752319336,Unknown
1120,1,Myke,0.5549572395140469,29.514074325561523,Unknown
1122,1,Myke,0.5207517640211846,29.82783317565918,Unknown
1124,1,Myke,0.5372501662411737,30.454158782958984,Unknown
1126,1,Unknown,0.0,29.840469360351562,Unknown
1128,1,Unknown,0.0,14.966011047363281,Unknown
1130,1,Unknown,0.0,13.753652572631836,Unknown
1132,1,Unknown,0.0,33.36334228515625,Unknown
1134,1,Unknown,0.0,13.606071472167969,Unknown
1136,1,Unknown,0.0,14.119625091552734,Unknown
1138,1,Unknown,0.0,16.328811645507812,Unknown
1140,1,Unknown,0.0,17.64655113220215,Unknown
1142,1,Unknown,0.0,17.127037048339844,Unknown
1144,1,Unknown,0.0,16.643762588500977,Unknown
1146,1,Unknown,0.0,35.7203483581543,Unknown
1148,1,Unknown,0.0,17.925024032592773,Unknown
1150,1,Unknown,0.0,22.113561630249023,Unknown
1152,1,Unknown,0.0,19.26732063293457,Unknown
1154,1,Unknown,0.0,16.545534133911133,Unknown
1156,1,Unknown,0.0,14.873027801513672,Unknown
1158,1,Unknown,0.0,21.878719329833984,Unknown
1160,1,Unknown,0.0,14.30511474609375,Unknown
1162,1,Unknown,0.0,14.372825622558594,Unknown
1164,1,Unknown,0.0,14.525413513183594,Unknown
1166,1,Unknown,0.0,14.465570449829102,Unknown
1168,1,Unknown,0.0,14.200925827026367,Unknown
1170,1,Unknown,0.0,13.684272766113281,Unknown
1172,1,Unknown,0.0,13.855457305908203,Unknown
1174,1,Unknown,0.0,16.42298698425293,Unknown
1176,1,Unknown,0.0,27.85944938659668,Unknown
1178,1,Unknown,0.0,16.29018783569336,Unknown
1180,1,Unknown,0.0,19.246578216552734,Unknown
1182,1,Unknown,0.0,22.776126861572266,Unknown
1184,1,Unknown,0.0,19.789457321166992,Unknown
1186,1,Unknown,0.0,19.99688148498535,Unknown
1188,1,Unknown,0.0,17.376422882080078,Unknown
1190,1,Unknown,0.0,20.106077194213867,Unknown
1192,1,Unknown,0.0,19.019603729248047,Unknown
1194,1,Unknown,0.0,34.61909294128418,Unknown
1196,1,Unknown,0.0,17.210721969604492,Unknown
1198,1,Unknown,0.0,18.598079681396484,Unknown
1200,1,Unknown,0.0,18.666744232177734,Unknown
1202,1,Unknown,0.0,16.749858856201172,Unknown
1204,1,Unknown,0.0,17.329692840576172,Unknown
1206,1,Unknown,0.0,18.973350524902344,Unknown
1208,1,Unknown,0.0,17.10987091064453,Unknown
1210,1,Unknown,0.0,18.778324127197266,Unknown
1212,1,Unknown,0.0,17.227888107299805,Unknown
1214,1,Unknown,0.0,17.157554626464844,Unknown
1216,1,Unknown,0.0,17.002582550048828,Unknown
1218,1,Unknown,0.0,18.42331886291504,Unknown
1220,1,Unknown,0.0,16.774892807006836,Unknown
1222,1,Unknown,0.0,16.542673110961914,Unknown
1224,1,Unknown,0.0,16.973495483398438,Unknown
1226,1,Unknown,0.0,16.483068466186523,Unknown
1228,1,Unknown,0.0,15.410661697387695,Unknown
1230,1,Unknown,0.0,14.601945877075195,Unknown
1232,1,Unknown,0.0,15.424966812133789,Unknown
1234,1,Unknown,0.0,16.310453414916992,Unknown
1236,1,Unknown,0.0,17.786264419555664,Unknown
1238,1,Unknown,0.0,16.519784927368164,Unknown
1240,1,Unknown,0.0,20.6301212310791,Unknown
1242,1,Unknown,0.0,19.4857120513916,Unknown
1244,1,Unknown,0.0,15.506982803344727,Unknown
1246,1,Unknown,0.0,16.845703125,Unknown
1248,1,Unknown,0.0,15.10477066040039,Unknown
1250,1,Unknown,0.0,15.771865844726562,Unknown
1252,1,Unknown,0.0,15.121221542358398,Unknown
1254,1,Unknown,0.0,15.613555908203125,Unknown
1256,1,Unknown,0.0,14.67752456665039,Unknown
1258,1,Unknown,0.0,14.841318130493164,Unknown
1260,1,Unknown,0.0,14.911174774169922,Unknown
1262,1,Unknown,0.0,16.2813663482666,Unknown
1264,1,Unknown,0.0,15.53034782409668,Unknown
1266,1,Unknown,0.0,19.527912139892578,Unknown
1268,1,Unknown,0.0,15.517711639404297,Unknown
1270,1,Unknown,0.0,16.529560089111328,Unknown
1272,1,Unknown,0.0,25.287389755249023,Unknown
1274,1,Unknown,0.0,20.5075740814209,Unknown
1276,1,Unknown,0.0,17.297983169555664,Unknown
