frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth,dataset_predicted,dataset_confidence
108,3,Unknown,0.0,36.537885665893555,partial_back,0.5,False,35,38,,,
108,1,Unknown,0.0,74.28216934204102,partial_back,0.5,False,53,53,,,
110,4,Unknown,0.0,99.46870803833008,back_view,0.6000000000000001,False,14,28,,,
110,6,Unknown,0.0,40.904998779296875,back_view,0.7,False,3,3,,,
110,3,Unknown,0.0,105.20052909851074,partial_back,0.5,False,36,39,,,
110,1,myke,0.7172297084213659,95.63231468200684,back_view,0.8999999999999999,True,0,53,,,
112,4,Unknown,0.0,61.209917068481445,back_view,0.6000000000000001,False,15,29,,,
112,6,Unknown,0.0,27.52208709716797,back_view,0.7,False,4,4,,,
112,3,Unknown,0.0,67.31414794921875,partial_back,0.5,False,37,40,,,
112,1,myke,0.7259257049610749,62.8814697265625,partial_back,0.5,True,0,53,,,
114,4,Unknown,0.0,63.41409683227539,back_view,0.6000000000000001,False,16,30,,,
114,6,Unknown,0.0,46.6005802154541,back_view,0.7,False,5,5,,,
114,3,Unknown,0.0,29.873371124267578,partial_back,0.5,False,38,41,,,
114,1,myke,0.7280759499833162,83.05907249450684,partial_back,0.5,True,1,54,,,
116,4,Unknown,0.0,43.0903434753418,back_view,0.8999999999999999,False,17,31,,,
116,6,Unknown,0.0,47.960758209228516,partial_back,0.5,False,6,6,,,
116,3,Unknown,0.0,21.16227149963379,partial_back,0.5,False,39,42,,,
116,1,myke,0.7302301146971995,68.91584396362305,partial_back,0.5,True,2,55,,,
118,4,Unknown,0.0,53.54475975036621,back_view,0.8999999999999999,False,18,32,,,
118,3,Unknown,0.0,22.751808166503906,partial_back,0.5,False,40,43,,,
118,1,myke,0.73238818720292,83.08935165405273,back_view,0.8999999999999999,True,3,56,,,
120,4,Unknown,0.0,77.49080657958984,back_view,0.8999999999999999,False,19,33,,,
120,3,Unknown,0.0,26.52740478515625,partial_back,0.5,False,41,44,,,
