frame,track_id,name,confidence,inference_time_ms,pose,pose_confidence,is_locked,consecutive_back_frames,frames_since_face,ground_truth
494,10,Unknown,0.0,36.72528266906738,partial_back,0.5,False,21,0,
496,7,myke,0.8811364870225543,10.596275329589844,frontal,0.7,True,108,302,
496,10,Unknown,0.0,34.58547592163086,partial_back,0.5,False,22,0,
498,7,myke,0.8793742140485092,14.509916305541992,profile,0.5,True,108,304,
498,10,Unknown,0.0,38.28763961791992,partial_back,0.5,False,23,0,
500,7,myke,0.8776154656204121,13.104677200317383,profile,0.5,True,108,306,
500,10,Unknown,0.0,37.54115104675293,partial_back,0.5,False,24,0,
502,7,myke,0.8758602346891714,16.119003295898438,profile,0.5,True,108,308,
502,10,Unknown,0.0,36.316871643066406,partial_back,0.5,False,25,0,
504,7,myke,0.8741085142197931,11.677265167236328,frontal,0.7,True,108,310,
504,10,Unknown,0.0,38.421630859375,partial_back,0.5,False,26,0,
506,7,myke,0.8723602971913536,11.729001998901367,frontal,0.7,True,108,312,
506,10,Unknown,0.0,35.00223159790039,partial_back,0.5,False,27,0,
508,7,myke,0.8706155765969708,11.884927749633789,frontal,0.7,True,108,314,
508,10,Unknown,0.0,32.445430755615234,partial_back,0.5,False,28,0,
510,7,myke,0.8688743454437768,13.062715530395508,profile,0.5,True,108,316,
510,10,Unknown,0.0,31.950712203979492,partial_back,0.5,False,29,0,
512,7,myke,0.8671365967528893,12.742757797241211,profile,0.5,True,108,318,
512,10,Unknown,0.0,31.412839889526367,partial_back,0.5,False,30,0,
514,7,myke,0.8654023235593835,13.428688049316406,profile,0.5,True,108,320,
514,10,Unknown,0.0,32.73653984069824,partial_back,0.5,False,31,0,
516,7,myke,0.8636715189122648,12.821435928344727,profile,0.5,True,108,322,
516,10,Unknown,0.0,35.48169136047363,partial_back,0.5,False,32,0,
518,7,myke,0.8619441758744403,15.319108963012695,profile,0.5,True,108,324,
518,10,Unknown,0.0,32.26161003112793,back_view,0.8999999999999999,False,33,0,
520,7,myke,0.8602202875226913,14.836549758911133,profile,0.5,True,108,326,
520,10,Unknown,0.0,34.49082374572754,back_view,0.8999999999999999,False,34,0,
522,7,myke,0.8584998469476459,16.103029251098633,profile,0.5,True,108,328,
522,10,Unknown,0.0,37.2166633605957,back_view,0.8999999999999999,False,35,0,
524,7,myke,0.8567828472537506,16.16692543029785,profile,0.5,True,108,330,
524,10,Unknown,0.0,34.25407409667969,partial_back,0.5,False,36,0,
526,7,myke,0.8550692815592431,11.372804641723633,frontal,0.7,True,108,332,
526,10,Unknown,0.0,34.595489501953125,partial_back,0.5,False,37,0,
528,7,myke,0.8583859708005653,17.1201229095459,partial_back,0.5,True,109,334,
528,10,Unknown,0.0,36.592721939086914,partial_back,0.5,False,38,0,
530,7,myke,0.8617148010367888,35.196781158447266,partial_back,0.5,True,110,336,
530,10,Unknown,0.0,31.864404678344727,back_view,0.6000000000000001,False,39,0,
532,7,myke,0.8650558124124992,31.696319580078125,partial_back,0.5,True,111,338,
532,10,Unknown,0.0,29.48904037475586,back_view,0.6000000000000001,False,40,0,
534,7,myke,0.8684090451779781,30.748367309570312,partial_back,0.5,True,112,340,
534,10,Unknown,0.0,28.87439727783203,back_view,0.6000000000000001,False,41,0,
534,12,Unknown,0.0,36.18216514587402,partial_back,0.5,False,1,0,
536,7,myke,0.871774539689293,28.287410736083984,partial_back,0.5,True,113,342,
536,10,Unknown,0.0,28.465747833251953,back_view,0.6000000000000001,False,42,0,
536,12,Unknown,0.0,8.524894714355469,partial_back,0.5,False,2,0,
538,7,myke,0.8751523364083849,39.8859977722168,partial_back,0.5,True,114,344,
538,10,Unknown,0.0,27.509212493896484,back_view,0.6000000000000001,False,43,0,
540,7,myke,0.8785424759031559,35.5067253112793,partial_back,0.5,True,115,346,
540,10,Unknown,0.0,31.71396255493164,back_view,0.6000000000000001,False,44,0,
542,7,myke,0.8819449988475543,37.595510482788086,partial_back,0.5,True,116,348,
542,10,Unknown,0.0,30.739307403564453,back_view,0.8999999999999999,False,45,0,
544,7,myke,0.8853599460216574,38.31601142883301,partial_back,0.5,True,117,350,
544,10,Unknown,0.0,31.155824661254883,back_view,0.8999999999999999,False,46,0,
546,7,myke,0.888787358311754,37.36686706542969,partial_back,0.5,True,118,352,
546,10,Unknown,0.0,30.715465545654297,back_view,0.8999999999999999,False,47,0,
548,7,myke,0.892227276710425,42.01078414916992,partial_back,0.5,True,119,354,
548,10,Unknown,0.0,30.4410457611084,back_view,0.8999999999999999,False,48,0,
550,7,myke,0.8956797423166206,41.48149490356445,partial_back,0.5,True,120,356,
550,10,Unknown,0.0,32.38487243652344,back_view,0.8999999999999999,False,49,0,
552,7,myke,0.8989868333333334,37.49346733093262,partial_back,0.5,True,121,358,
552,10,Unknown,0.0,30.22909164428711,back_view,0.8999999999999999,False,50,0,
554,7,myke,0.8981536666666666,34.598350524902344,partial_back,0.5,True,122,360,
554,10,Unknown,0.0,15.256404876708984,back_view,0.8999999999999999,False,51,0,
556,7,myke,0.8973205,36.813974380493164,partial_back,0.5,True,123,362,
556,10,Unknown,0.0,30.07221221923828,back_view,0.8999999999999999,False,52,0,
558,7,myke,0.8964873333333334,36.06271743774414,partial_back,0.5,True,124,364,
558,10,Unknown,0.0,28.943538665771484,back_view,0.8999999999999999,False,53,0,
558,13,Unknown,0.0,25.305986404418945,partial_back,0.5,False,1,0,
560,7,myke,0.8956541666666668,36.13471984863281,partial_back,0.5,True,125,366,
560,10,Unknown,0.0,29.529809951782227,back_view,0.8999999999999999,False,54,0,
560,13,Unknown,0.0,17.343759536743164,partial_back,0.5,False,2,0,
562,7,myke,0.8948210000000001,34.51180458068848,partial_back,0.5,True,126,368,
562,10,Unknown,0.0,31.969785690307617,back_view,0.8999999999999999,False,55,0,
562,13,Unknown,0.0,28.319358825683594,partial_back,0.5,False,3,0,
564,7,myke,0.8939878333333333,32.28282928466797,partial_back,0.5,True,127,370,
564,10,Unknown,0.0,28.784990310668945,back_view,0.8999999999999999,False,56,0,
564,13,Unknown,0.0,21.892547607421875,partial_back,0.5,False,4,0,
566,7,myke,0.8931546666666667,35.5381965637207,partial_back,0.5,True,128,372,
566,10,Unknown,0.0,33.727407455444336,back_view,0.8999999999999999,False,57,0,
566,13,Unknown,0.0,39.47639465332031,partial_back,0.5,False,5,0,
568,7,myke,0.8923215,35.09402275085449,partial_back,0.5,True,129,374,
568,10,Unknown,0.0,32.052040100097656,back_view,0.8999999999999999,False,58,0,
568,13,Unknown,0.0,41.96286201477051,partial_back,0.5,False,6,0,
570,7,myke,0.8914883333333333,35.22801399230957,partial_back,0.5,True,130,376,
570,10,Unknown,0.0,32.85360336303711,back_view,0.8999999999999999,False,59,0,
570,13,Unknown,0.0,47.63507843017578,partial_back,0.5,False,7,0,
572,7,myke,0.8906551666666667,34.38735008239746,partial_back,0.5,True,131,378,
572,10,Unknown,0.0,30.612945556640625,back_view,0.8999999999999999,False,60,0,
572,13,Unknown,0.0,39.74580764770508,partial_back,0.5,False,8,0,
574,7,myke,0.889822,36.260366439819336,partial_back,0.5,True,132,380,
574,10,Unknown,0.0,31.744718551635742,back_view,0.8999999999999999,False,61,0,
574,13,Unknown,0.0,41.838645935058594,partial_back,0.5,False,9,0,
576,7,myke,0.8889888333333333,35.77613830566406,partial_back,0.5,True,133,382,
576,10,Unknown,0.0,43.36094856262207,back_view,0.8999999999999999,False,62,0,
576,13,Unknown,0.0,55.58204650878906,partial_back,0.5,False,10,0,
576,14,Unknown,0.0,37.853240966796875,partial_back,0.5,False,1,0,
578,7,myke,0.8881556666666667,33.13851356506348,partial_back,0.5,True,134,384,
578,10,Unknown,0.0,32.06205368041992,back_view,0.8999999999999999,False,63,0,
578,13,Unknown,0.0,35.17913818359375,back_view,0.8999999999999999,False,11,0,
578,14,Unknown,0.0,28.37514877319336,partial_back,0.5,False,2,0,
580,7,myke,0.8873225,33.45441818237305,partial_back,0.5,True,135,386,
580,10,Unknown,0.0,31.881332397460938,back_view,0.7,False,64,0,
580,13,Unknown,0.0,42.85860061645508,back_view,0.8999999999999999,False,12,0,
580,14,Unknown,0.0,28.06687355041504,partial_back,0.5,False,3,0,
582,7,myke,0.8864893333333334,32.746315002441406,partial_back,0.5,True,136,388,
582,10,Unknown,0.0,31.174659729003906,profile,0.5,False,0,0,
582,13,Unknown,0.0,36.894798278808594,back_view,0.8999999999999999,False,13,0,
582,14,Unknown,0.0,30.600786209106445,partial_back,0.5,False,4,0,
584,7,myke,0.8856561666666667,31.291484832763672,partial_back,0.5,True,137,390,
584,10,Unknown,0.0,51.91206932067871,profile,0.5,False,0,0,
584,13,Unknown,0.0,38.57851028442383,back_view,0.8999999999999999,False,14,0,
584,14,Unknown,0.0,29.193639755249023,partial_back,0.5,False,5,0,
586,7,myke,0.884823,38.82932662963867,partial_back,0.5,True,138,392,
586,10,Unknown,0.0,28.51104736328125,profile,0.5,False,0,0,
586,13,Unknown,0.0,15.250682830810547,partial_back,0.5,False,15,0,
586,14,Unknown,0.0,27.446508407592773,partial_back,0.5,False,6,0,
588,7,myke,0.8839898333333334,38.83838653564453,partial_back,0.5,True,139,394,
588,10,Unknown,0.0,29.913902282714844,profile,0.5,False,0,0,
588,13,Unknown,0.0,20.652294158935547,partial_back,0.5,False,16,0,
588,14,Unknown,0.0,27.632713317871094,partial_back,0.5,False,7,0,
590,7,myke,0.8831566666666667,32.70101547241211,partial_back,0.5,True,140,396,
590,10,Unknown,0.0,30.477285385131836,partial_back,0.5,False,1,0,
590,13,Unknown,0.0,22.240161895751953,partial_back,0.5,False,17,0,
590,14,Unknown,0.0,29.972553253173828,partial_back,0.5,False,8,0,
592,7,myke,0.8823235,35.590410232543945,partial_back,0.5,True,141,398,
592,10,Unknown,0.0,31.61168098449707,partial_back,0.5,False,2,0,
592,13,Unknown,0.0,39.56198692321777,partial_back,0.5,False,18,0,
592,14,Unknown,0.0,29.373884201049805,partial_back,0.5,False,9,0,
594,7,myke,0.8814903333333334,35.0956916809082,partial_back,0.5,True,142,400,
594,10,Unknown,0.0,31.724929809570312,partial_back,0.5,False,3,0,
594,13,Unknown,0.0,30.307292938232422,partial_back,0.5,False,19,0,
594,14,Unknown,0.0,27.49800682067871,partial_back,0.5,False,10,0,
596,7,myke,0.8806571666666667,34.77215766906738,partial_back,0.5,True,143,402,
596,10,Unknown,0.0,30.726909637451172,partial_back,0.5,False,4,0,
596,13,Unknown,0.0,32.28187561035156,partial_back,0.5,False,20,0,
596,14,Unknown,0.0,27.965784072875977,partial_back,0.5,False,11,0,
598,7,myke,0.879824,32.58657455444336,partial_back,0.5,True,144,404,
598,10,Unknown,0.0,31.646251678466797,partial_back,0.5,False,5,0,
598,13,Unknown,0.0,37.02402114868164,partial_back,0.5,False,21,0,
598,14,Unknown,0.0,43.25437545776367,partial_back,0.5,False,12,0,
600,7,myke,0.8789908333333334,33.45465660095215,partial_back,0.5,True,145,406,
600,10,Unknown,0.0,38.018226623535156,profile,0.5,False,0,0,
600,13,Unknown,0.0,39.867401123046875,partial_back,0.5,False,22,0,
602,7,myke,0.8781576666666666,33.843278884887695,partial_back,0.5,True,146,408,
602,10,Unknown,0.0,37.543535232543945,partial_back,0.5,False,1,0,
602,13,Unknown,0.0,54.71491813659668,partial_back,0.5,False,23,0,
602,14,Unknown,0.0,45.35412788391113,partial_back,0.5,False,13,0,
604,7,myke,0.8773245,33.74671936035156,partial_back,0.5,True,147,410,
604,10,Unknown,0.0,38.728952407836914,partial_back,0.5,False,2,0,
604,13,Unknown,0.0,35.341501235961914,profile,0.5,False,0,0,
604,14,Unknown,0.0,26.775598526000977,partial_back,0.5,False,14,0,
606,7,myke,0.8764913333333334,30.826330184936523,partial_back,0.5,True,148,412,
606,10,Unknown,0.0,36.158084869384766,partial_back,0.5,False,3,0,
606,13,Unknown,0.0,37.44363784790039,profile,0.5,False,0,0,
606,14,Unknown,0.0,31.53371810913086,partial_back,0.5,False,15,0,
608,7,myke,0.8747383506666667,30.09796142578125,profile,0.5,True,148,414,
608,10,Unknown,0.0,30.521154403686523,partial_back,0.5,False,4,0,
608,13,Unknown,0.0,31.570911407470703,profile,0.5,False,0,0,
608,14,Unknown,0.0,34.47556495666504,partial_back,0.5,False,16,0,
610,7,myke,0.8729888739653333,35.25424003601074,profile,0.5,True,148,416,
610,10,Unknown,0.0,37.61148452758789,partial_back,0.5,False,5,0,
610,13,Unknown,0.0,32.437801361083984,profile,0.5,False,0,0,
612,7,myke,0.8712428962174026,31.528949737548828,frontal,0.7,True,148,418,
612,10,Unknown,0.0,42.978525161743164,partial_back,0.5,False,6,0,
612,13,Unknown,0.0,33.69593620300293,profile,0.5,False,0,0,
614,7,myke,0.8695004104249678,30.789852142333984,profile,0.5,True,148,420,
614,10,Unknown,0.0,34.10911560058594,partial_back,0.5,False,7,0,
614,13,Unknown,0.0,31.27908706665039,profile,0.5,False,0,0,
616,7,myke,0.8677614096041179,35.58468818664551,profile,0.5,True,148,422,
616,10,Unknown,0.0,32.90081024169922,partial_back,0.5,False,8,0,
616,13,Unknown,0.0,30.21979331970215,profile,0.5,False,0,0,
618,7,myke,0.8660258867849095,33.66518020629883,profile,0.5,True,148,424,
618,10,Unknown,0.0,40.39621353149414,partial_back,0.5,False,9,0,
618,13,Unknown,0.0,36.06438636779785,profile,0.5,False,0,0,
620,7,myke,0.8642938350113398,32.12594985961914,profile,0.5,True,148,426,
620,10,Unknown,0.0,29.31833267211914,partial_back,0.5,False,10,0,
620,13,Unknown,0.0,32.05084800720215,profile,0.5,False,0,0,
622,7,myke,0.8625652473413171,29.27231788635254,profile,0.5,True,148,428,
622,10,Unknown,0.0,35.20679473876953,partial_back,0.5,False,11,0,
622,13,Unknown,0.0,28.516530990600586,back_view,0.8999999999999999,False,1,0,
624,7,myke,0.865880834181974,30.644893646240234,partial_back,0.5,True,149,430,
624,10,Unknown,0.0,30.64870834350586,partial_back,0.5,False,12,0,
624,13,Unknown,0.0,33.82515907287598,partial_back,0.5,False,2,0,
626,7,myke,0.8692083788015927,28.240203857421875,partial_back,0.5,True,150,432,
626,10,Unknown,0.0,34.508466720581055,partial_back,0.5,False,13,0,
626,13,Unknown,0.0,33.16187858581543,partial_back,0.5,False,3,0,
628,7,myke,0.872547919611641,31.179428100585938,partial_back,0.5,True,151,434,
628,10,Unknown,0.0,31.546831130981445,back_view,0.8999999999999999,False,14,0,
628,13,Unknown,0.0,18.772363662719727,back_view,0.8999999999999999,False,4,0,
630,7,myke,0.8731586666666666,31.569719314575195,partial_back,0.5,True,152,436,
630,10,Unknown,0.0,36.533355712890625,back_view,0.8999999999999999,False,15,0,
630,13,Unknown,0.0,17.00615882873535,back_view,0.8999999999999999,False,5,0,
632,7,myke,0.8723255000000001,34.20591354370117,partial_back,0.5,True,153,438,
632,10,Unknown,0.0,40.42196273803711,back_view,0.8999999999999999,False,16,0,
632,13,Unknown,0.0,18.644332885742188,back_view,0.8999999999999999,False,6,0,
634,7,myke,0.8714923333333334,31.894207000732422,partial_back,0.5,True,154,440,
634,10,Unknown,0.0,34.55829620361328,partial_back,0.5,False,17,0,
634,13,Unknown,0.0,20.648956298828125,back_view,0.8999999999999999,False,7,0,
636,7,myke,0.8706591666666667,31.801223754882812,partial_back,0.5,True,155,442,
636,10,Unknown,0.0,22.814035415649414,partial_back,0.5,False,18,0,
636,13,Unknown,0.0,12.850761413574219,back_view,0.8999999999999999,False,8,0,
638,7,myke,0.869826,32.480716705322266,partial_back,0.5,True,156,444,
638,10,Unknown,0.0,37.27984428405762,partial_back,0.5,False,19,0,
638,13,Unknown,0.0,14.494180679321289,back_view,0.8999999999999999,False,9,0,
640,7,myke,0.8689928333333333,34.223079681396484,partial_back,0.5,True,157,446,
640,10,Unknown,0.0,14.394283294677734,partial_back,0.5,False,20,0,
640,13,Unknown,0.0,30.204296112060547,back_view,0.8999999999999999,False,10,0,
642,7,myke,0.8681596666666668,47.357797622680664,partial_back,0.5,True,158,448,
642,10,Unknown,0.0,15.154123306274414,partial_back,0.5,False,21,0,
642,13,Unknown,0.0,31.579256057739258,back_view,0.8999999999999999,False,11,0,
644,7,myke,0.8673265,47.59788513183594,partial_back,0.5,True,159,450,
644,10,Unknown,0.0,29.883861541748047,partial_back,0.5,False,22,0,
644,13,Unknown,0.0,13.785839080810547,back_view,0.8999999999999999,False,12,0,
644,14,Unknown,0.0,36.80825233459473,partial_back,0.5,False,17,0,
646,7,myke,0.8664933333333333,36.123037338256836,partial_back,0.5,True,160,452,
646,10,Unknown,0.0,15.243291854858398,back_view,0.8999999999999999,False,23,0,
646,13,Unknown,0.0,32.75871276855469,partial_back,0.5,False,13,0,
646,14,Unknown,0.0,31.21781349182129,partial_back,0.5,False,18,0,
648,7,myke,0.8656601666666667,35.33363342285156,partial_back,0.5,True,161,454,
648,10,Unknown,0.0,14.818429946899414,back_view,0.8999999999999999,False,24,0,
648,13,Unknown,0.0,31.769752502441406,back_view,0.8999999999999999,False,14,0,
648,14,Unknown,0.0,34.25145149230957,partial_back,0.5,False,19,0,
650,7,myke,0.864827,37.08815574645996,partial_back,0.5,True,162,456,
650,10,Unknown,0.0,20.180702209472656,back_view,0.8999999999999999,False,25,0,
650,13,Unknown,0.0,33.15162658691406,back_view,0.8999999999999999,False,15,0,
650,14,Unknown,0.0,30.168533325195312,partial_back,0.5,False,20,0,
652,7,myke,0.8639938333333333,34.17801856994629,partial_back,0.5,True,163,458,
652,10,Unknown,0.0,13.311624526977539,partial_back,0.5,False,26,0,
652,13,Unknown,0.0,28.7322998046875,back_view,0.8999999999999999,False,16,0,
652,14,Unknown,0.0,27.640819549560547,partial_back,0.5,False,21,0,
654,7,myke,0.8631606666666667,32.7763557434082,partial_back,0.5,True,164,460,
654,10,Unknown,0.0,25.28977394104004,partial_back,0.5,False,27,0,
654,13,Unknown,0.0,28.384685516357422,back_view,0.8999999999999999,False,17,0,
654,14,Unknown,0.0,27.720212936401367,partial_back,0.5,False,22,0,
656,7,myke,0.8623275,33.58912467956543,partial_back,0.5,True,165,462,
656,10,Unknown,0.0,13.69023323059082,partial_back,0.5,False,28,0,
656,13,Unknown,0.0,30.69472312927246,back_view,0.8999999999999999,False,18,0,
656,14,Unknown,0.0,28.633832931518555,partial_back,0.5,False,23,0,
658,7,myke,0.8614943333333334,33.4017276763916,partial_back,0.5,True,166,464,
658,10,Unknown,0.0,26.180505752563477,partial_back,0.5,False,29,0,
658,13,Unknown,0.0,32.271623611450195,partial_back,0.5,False,19,0,
658,14,Unknown,0.0,28.330564498901367,partial_back,0.5,False,24,0,
660,7,myke,0.8606611666666667,28.741836547851562,partial_back,0.5,True,167,466,
660,10,Unknown,0.0,26.749134063720703,partial_back,0.5,False,30,0,
660,13,Unknown,0.0,29.581785202026367,partial_back,0.5,False,20,0,
660,14,Unknown,0.0,33.54382514953613,partial_back,0.5,False,25,0,
662,7,myke,0.859828,28.47766876220703,partial_back,0.5,True,168,468,
662,10,Unknown,0.0,28.636932373046875,partial_back,0.5,False,31,0,
662,13,Unknown,0.0,30.538558959960938,partial_back,0.5,False,21,0,
662,14,Unknown,0.0,37.51087188720703,partial_back,0.5,False,26,0,
664,7,myke,0.8589948333333334,29.674768447875977,partial_back,0.5,True,169,470,
664,10,Unknown,0.0,22.730350494384766,partial_back,0.5,False,32,0,
664,13,Unknown,0.0,39.038658142089844,partial_back,0.5,False,22,0,
664,14,Unknown,0.0,30.87782859802246,partial_back,0.5,False,27,0,
666,7,myke,0.8572768436666667,28.59807014465332,profile,0.5,True,169,472,
666,10,Unknown,0.0,21.265745162963867,partial_back,0.5,False,33,0,
666,13,Unknown,0.0,28.642654418945312,partial_back,0.5,False,23,0,
666,14,Unknown,0.0,34.455299377441406,partial_back,0.5,False,28,0,
668,7,myke,0.8555622899793333,31.74424171447754,profile,0.5,True,169,474,
668,10,Unknown,0.0,42.01555252075195,partial_back,0.5,False,34,0,
668,13,Unknown,0.0,34.52873229980469,partial_back,0.5,False,24,0,
668,14,Unknown,0.0,36.75699234008789,partial_back,0.5,False,29,0,
670,7,myke,0.8581616666666667,30.16042709350586,partial_back,0.5,True,170,476,
670,13,Unknown,0.0,32.09543228149414,partial_back,0.5,False,25,0,
670,14,Unknown,0.0,29.808998107910156,partial_back,0.5,False,30,0,
672,7,myke,0.8573285,33.004045486450195,partial_back,0.5,True,171,478,
672,13,Unknown,0.0,29.81853485107422,partial_back,0.5,False,26,0,
672,14,Unknown,0.0,29.928207397460938,partial_back,0.5,False,31,0,
674,7,myke,0.8564953333333334,36.95344924926758,partial_back,0.5,True,172,480,
674,13,Unknown,0.0,28.157472610473633,back_view,0.8999999999999999,False,27,0,
674,14,Unknown,0.0,32.0127010345459,partial_back,0.5,False,32,0,
676,7,myke,0.8547823426666668,36.5452766418457,frontal,0.7,True,172,482,
676,13,Unknown,0.0,29.740095138549805,partial_back,0.5,False,28,0,
676,14,Unknown,0.0,31.962156295776367,partial_back,0.5,False,33,0,
678,7,myke,0.8530727779813333,37.307024002075195,frontal,0.7,True,172,484,
678,13,Unknown,0.0,35.382747650146484,partial_back,0.5,False,29,0,
680,7,myke,0.8513666324253706,33.97059440612793,profile,0.5,True,172,486,
680,13,Unknown,0.0,43.97869110107422,partial_back,0.5,False,30,0,
682,7,myke,0.8496638991605199,63.11750411987305,frontal,0.7,True,172,488,
682,13,Unknown,0.0,49.16191101074219,partial_back,0.5,False,31,0,
682,10,Unknown,0.0,35.44116020202637,partial_back,0.5,False,35,0,
684,7,myke,0.8529109484341741,34.91783142089844,partial_back,0.5,True,173,490,
684,13,Unknown,0.0,32.3028564453125,back_view,0.8999999999999999,False,32,0,
684,10,Unknown,0.0,41.47815704345703,partial_back,0.5,False,36,0,
686,7,myke,0.8512051265373057,31.232357025146484,frontal,0.7,True,173,492,
686,13,Unknown,0.0,18.518447875976562,partial_back,0.5,False,33,0,
688,7,myke,0.8495027162842311,29.567241668701172,profile,0.5,True,173,494,
688,13,Unknown,0.0,32.49192237854004,partial_back,0.5,False,34,0,
690,7,myke,0.8478037108516626,40.20094871520996,profile,0.5,True,173,496,
690,13,Unknown,0.0,37.01043128967285,partial_back,0.5,False,35,0,
692,7,myke,0.8461081034299593,39.37959671020508,profile,0.5,True,173,498,
692,13,Unknown,0.0,41.28289222717285,partial_back,0.5,False,36,0,
692,16,Unknown,0.0,30.87472915649414,partial_back,0.5,False,1,0,
694,7,myke,0.8444158872230995,39.72434997558594,profile,0.5,True,173,500,
694,13,Unknown,0.0,31.841516494750977,partial_back,0.5,False,37,0,
694,16,Unknown,0.0,17.292261123657227,partial_back,0.5,False,2,0,
696,7,myke,0.8427270554486532,32.3491096496582,profile,0.5,True,173,502,
696,13,Unknown,0.0,34.85369682312012,partial_back,0.5,False,38,0,
696,16,Unknown,0.0,16.849994659423828,partial_back,0.5,False,3,0,
698,13,Unknown,0.0,31.833648681640625,partial_back,0.5,False,39,0,
698,16,Unknown,0.0,20.313739776611328,partial_back,0.5,False,4,0,
700,16,Unknown,0.0,30.548572540283203,partial_back,0.5,False,5,0,
700,7,myke,0.8459467930428751,32.684326171875,partial_back,0.5,True,174,506,
702,16,Unknown,0.0,22.011756896972656,partial_back,0.5,False,6,0,
702,7,myke,0.8491780253365059,38.25998306274414,partial_back,0.5,True,175,508,
704,16,Unknown,0.0,36.57674789428711,partial_back,0.5,False,7,0,
704,7,myke,0.8524207885038224,38.465261459350586,partial_back,0.5,True,176,510,
706,16,Unknown,0.0,37.5368595123291,partial_back,0.5,False,8,0,
706,7,myke,0.8507159469268148,34.684181213378906,profile,0.5,True,176,512,
706,10,Unknown,0.0,29.369592666625977,partial_back,0.5,False,37,0,
708,16,Unknown,0.0,13.27371597290039,partial_back,0.5,False,9,0,
708,7,myke,0.8490145150329611,36.52524948120117,frontal,0.7,True,176,514,
708,10,Unknown,0.0,28.01370620727539,profile,0.5,False,0,0,
710,16,Unknown,0.0,14.982938766479492,profile,0.5,False,0,0,
710,7,myke,0.8473164860028952,30.470848083496094,profile,0.5,True,176,516,
710,10,Unknown,0.0,28.423786163330078,profile,0.5,False,0,0,
712,16,Unknown,0.0,13.999700546264648,back_view,0.6000000000000001,False,1,0,
712,7,myke,0.8456218530308894,31.123638153076172,profile,0.5,True,176,518,
712,10,Unknown,0.0,31.366825103759766,profile,0.5,False,0,0,
714,16,Unknown,0.0,15.003442764282227,back_view,0.6000000000000001,False,2,0,
714,7,myke,0.8439306093248277,33.12945365905762,frontal,0.7,True,176,520,
714,10,Unknown,0.0,33.07390213012695,profile,0.5,False,0,0,
716,16,Unknown,0.0,14.194965362548828,back_view,0.6000000000000001,False,3,0,
716,7,myke,0.8422427481061779,30.857563018798828,frontal,0.7,True,176,522,
716,10,Unknown,0.0,36.485910415649414,partial_back,0.5,False,1,0,
718,16,Unknown,0.0,19.87910270690918,back_view,0.6000000000000001,False,4,0,
718,7,myke,0.8405582626099656,30.606508255004883,profile,0.5,True,176,524,
718,10,Unknown,0.0,30.773639678955078,partial_back,0.5,False,2,0,
720,16,Unknown,0.0,13.121366500854492,back_view,0.6000000000000001,False,5,0,
720,7,myke,0.8388771460847456,33.54215621948242,profile,0.5,True,176,526,
720,10,dean,0.8951660525904105,31.89992904663086,partial_back,0.5,True,0,0,
722,16,Unknown,0.0,17.949581146240234,back_view,0.6000000000000001,False,6,0,
722,7,myke,0.8371993917925761,14.987707138061523,frontal,0.7,True,176,528,
722,10,dean,0.8816288840054168,37.23287582397461,partial_back,0.5,True,0,0,
724,16,Unknown,0.0,14.692068099975586,back_view,0.6000000000000001,False,7,0,
724,7,myke,0.8403956105881698,16.175031661987305,partial_back,0.5,True,177,530,
724,10,dean,0.8521538492385351,39.86239433288574,partial_back,0.5,True,0,0,
726,16,Unknown,0.0,16.167879104614258,partial_back,0.5,False,8,0,
726,7,myke,0.8436032256540535,28.648853302001953,partial_back,0.5,True,178,532,
726,10,dean,0.850340676868204,31.794071197509766,partial_back,0.5,True,0,0,
726,17,Unknown,0.0,43.091535568237305,partial_back,0.5,False,1,0,
728,16,Unknown,0.0,18.8753604888916,partial_back,0.5,False,9,0,
728,7,myke,0.8468222727614291,14.66226577758789,partial_back,0.5,True,179,534,
728,10,dean,0.8529974260068669,33.35142135620117,partial_back,0.5,True,1,2,
728,17,Unknown,0.0,30.507564544677734,partial_back,0.5,False,2,0,
730,16,Unknown,0.0,14.239311218261719,partial_back,0.5,False,10,0,
730,7,myke,0.84983,14.321565628051758,partial_back,0.5,True,180,536,
730,10,dean,0.855660090936988,36.368370056152344,partial_back,0.5,True,2,4,
730,17,Unknown,0.0,31.19206428527832,partial_back,0.5,False,3,0,
732,16,Unknown,0.0,15.241861343383789,partial_back,0.5,False,11,0,
732,7,myke,0.8489968333333333,14.629125595092773,partial_back,0.5,True,181,538,
732,10,dean,0.8393612459225714,33.92624855041504,partial_back,0.5,True,0,0,
732,17,Unknown,0.0,28.5642147064209,partial_back,0.5,False,4,0,
734,16,Unknown,0.0,17.606019973754883,partial_back,0.5,False,12,0,
734,7,myke,0.8481636666666668,13.235330581665039,partial_back,0.5,True,182,540,
734,10,dean,0.8419836916408507,29.24799919128418,partial_back,0.5,True,1,2,
734,17,Unknown,0.0,30.67493438720703,partial_back,0.5,False,5,0,
736,16,Unknown,0.0,18.380165100097656,partial_back,0.5,False,13,0,
736,7,myke,0.8473305000000001,10.27059555053711,partial_back,0.5,True,183,542,
736,10,dean,0.8446119767670569,29.773950576782227,partial_back,0.5,True,2,4,
736,17,Unknown,0.0,35.56632995605469,profile,0.5,False,0,0,
738,16,Unknown,0.0,13.731956481933594,partial_back,0.5,False,14,0,
738,7,myke,0.8464973333333333,14.235734939575195,partial_back,0.5,True,184,544,
738,10,dean,0.8472460969518502,30.82275390625,partial_back,0.5,True,3,6,
